date,turnover,cost,strategy
2021-04-30,0.06698082491855448,0.00010047123737783171,minimum_variance
2021-05-31,0.056232666583136116,8.434899987470418e-05,minimum_variance
2021-06-30,0.041985021837654624,6.297753275648193e-05,minimum_variance
2021-07-30,0.05874039386042854,8.811059079064282e-05,minimum_variance
2021-08-31,0.05445933779464994,8.16890066919749e-05,minimum_variance
2021-09-30,0.09903749170874776,0.00014855623756312165,minimum_variance
2021-10-29,0.08961655561422072,0.00013442483342133107,minimum_variance
2021-11-30,0.08180861611498955,0.00012271292417248434,minimum_variance
2021-12-31,0.05029698364615966,7.544547546923948e-05,minimum_variance
2022-01-31,0.0775952981884192,0.00011639294728262881,minimum_variance
2022-02-28,0.09457841176953108,0.00014186761765429663,minimum_variance
2022-03-31,0.14991313417645644,0.00022486970126468466,minimum_variance
2022-04-29,0.07633450954526794,0.0001145017643179019,minimum_variance
2022-05-31,0.08414000088324232,0.00012621000132486348,minimum_variance
2022-06-30,0.05340529136866505,8.010793705299757e-05,minimum_variance
2022-07-29,0.09012711881384168,0.00013519067822076252,minimum_variance
2022-08-31,0.06192062765380535,9.288094148070803e-05,minimum_variance
2022-09-30,0.04529308366445388,6.793962549668082e-05,minimum_variance
2022-10-31,0.0558283073365367,8.374246100480505e-05,minimum_variance
2022-11-30,0.10072575939829562,0.00015108863909744344,minimum_variance
2022-12-30,0.050824540995608625,7.623681149341293e-05,minimum_variance
2023-01-31,0.06643441218374742,9.965161827562113e-05,minimum_variance
2023-02-28,0.35608393431579355,0.0005341259014736904,minimum_variance
2023-03-31,0.11066563528285017,0.00016599845292427525,minimum_variance
2023-04-28,0.12450510089723872,0.0001867576513458581,minimum_variance
2023-05-31,0.10732661575025067,0.000160989923625376,minimum_variance
2023-06-30,0.06386407722713058,9.579611584069587e-05,minimum_variance
2023-07-31,0.08402006921754297,0.00012603010382631447,minimum_variance
2023-08-31,0.08529886913788759,0.00012794830370683137,minimum_variance
2023-09-29,0.09500960471865913,0.0001425144070779887,minimum_variance
2023-10-31,0.1681354970912542,0.0002522032456368813,minimum_variance
2023-11-30,0.06257439963644917,9.386159945467377e-05,minimum_variance
2023-12-29,0.12172962272022472,0.00018259443408033708,minimum_variance
2024-01-31,0.09759290377151501,0.0001463893556572725,minimum_variance
2024-02-29,0.07315135339518573,0.0001097270300927786,minimum_variance
2024-03-28,0.04714299477750866,7.0714492166263e-05,minimum_variance
2024-04-30,0.0679361019860668,0.00010190415297910019,minimum_variance
2024-05-31,0.0666679396555065,0.00010000190948325976,minimum_variance
2024-06-28,0.07491394336434377,0.00011237091504651566,minimum_variance
2024-07-31,0.08110541959385552,0.00012165812939078328,minimum_variance
2024-08-30,0.07050167450725045,0.00010575251176087567,minimum_variance
2024-09-30,0.05667800442160609,8.501700663240913e-05,minimum_variance
2024-10-31,0.07685843211975917,0.00011528764817963876,minimum_variance
2024-11-29,0.10341362882927005,0.00015512044324390509,minimum_variance
2024-12-31,0.08327890212801577,0.00012491835319202365,minimum_variance
2025-01-31,0.14378935544743104,0.00021568403317114658,minimum_variance
2025-02-28,0.300446234433401,0.0004506693516501015,minimum_variance
2025-03-31,0.11766160927443614,0.0001764924139116542,minimum_variance
2025-04-30,0.26114343283290364,0.0003917151492493555,minimum_variance
2025-05-30,0.15357453596962334,0.000230361803954435,minimum_variance
2025-06-30,0.14375484309952943,0.00021563226464929415,minimum_variance
2025-07-31,0.0740522039483667,0.00011107830592255005,minimum_variance
2025-08-29,0.1569411353628304,0.00023541170304424558,minimum_variance
2025-09-30,0.1596853781502901,0.00023952806722543515,minimum_variance
2025-10-31,0.18885107168196286,0.0002832766075229443,minimum_variance
2025-11-28,0.18068343698110348,0.00027102515547165523,minimum_variance
